,memberID,b_g,total_hits
7081,39184,115 1,0.064866482
7082,39184,1163 0,0.162166204
7083,39184,1197 0,1
7084,39184,1204 0,1.129436244
7085,39184,1354 0,0.564718122
7086,39184,1388 0,1
7087,39184,1390 0,1
7088,39184,158 0,0.564718122
7089,39184,1602 0,0.032433241
7090,39184,1610 0,1.129436244
7091,39184,172 0,2
7092,39184,191 0,1.097299723
7093,39184,192 0,14
7094,39184,207 0,13.59715136
7095,39184,220 0,7.032433241
7096,39184,266 0,2
7097,39184,268 0,0.194599445
7098,39184,285 0,0.481072762
7099,39184,349 0,7.221018012
7100,39184,352 0,2.82359061
7101,39184,383 0,4.507972131
7102,39184,385 0,3.258872488
7103,39184,394 0,0.318906557
7104,39184,406 0,0.032433241
7105,39184,452 0,17.56471812
7106,39184,460 0,11.72964432
7107,39184,485 0,6.059224589
7108,39184,541 0,0.032433241
7109,39184,566 0,0.129732964
7110,39184,626 0,3.856023851
7111,39184,692 0,1.789132232
7112,39184,692 1,0.032433241
7113,39184,7 0,1.594532787
7114,39184,716 0,1.53143211
7115,39184,718 0,0.597151363
7116,39184,731 0,0.564718122
7117,39184,744 0,0.564718122
7118,39184,837 1,0.032433241
7119,39184,883 0,0.032433241
7120,39184,937 0,1.129436244
7121,39184,984 0,28.03243324
7122,39253,836 1,0.318906557
7123,39275,172 1,0.180092312
7124,39275,267 1,0.180092312
7125,39275,285 0,23.11603228
7126,39275,285 1,0.180092312
7127,39275,349 0,0.180092312
7128,39275,360 0,0.180092312
7129,39275,388 1,0.180092312
7130,39275,425 0,41.98248694
7131,39275,485 0,1.243809304
7132,39353,130 1,1.129436244
7133,39353,238 1,5.581461968
7134,39353,256 0,0.564718122
7135,39353,365 0,0.564718122
7136,39353,365 1,0.42060795
7137,39353,385 1,0.318906557
7138,39353,588 1,1.129436244
7139,39398,1053 0,0.162166204
7140,39398,1057 0,0.101701392
7141,39398,1171 0,0.101701392
7142,39398,1190 0,0.180092312
7143,39398,1482 0,0.101701392
7144,39398,1565 0,0.305104177
7145,39398,172 0,0.032433241
7146,39398,192 0,2.964529037
7147,39398,25 0,0.032433241
7148,39398,349 0,0.203402785
7149,39398,386 0,0.101701392
7150,39398,480 0,0.08986586
7151,39398,618 0,0.101701392
7152,39398,692 0,0.064866482
7153,39398,693 0,0.032433241
7154,39398,806 0,1.556795563
7155,39398,876 0,0.564718122
7156,39398,883 0,0.318906557
7157,39413,1011 0,0.032433241
7158,39413,1061 1,0.318906557
7159,39413,1071 0,0.637813115
7160,39413,1141 0,0.956719672
7161,39413,1214 0,7.015944261
7162,39413,192 0,0.032433241
7163,39413,238 0,0.637813115
7164,39413,258 0,0.032433241
7165,39413,290 0,7.484983042
7166,39413,388 0,5.740318032
7167,39413,411 0,0.101701392
7168,39413,460 1,0.318906557
7169,39413,485 0,1.913439344
7170,39413,626 0,1.726143553
7171,39413,626 1,1.281052081
7172,39413,667 0,0.318906557
7173,39413,700 1,0.101701392
7174,39413,718 0,0.032433241
7175,39413,806 0,0.129732964
7176,39413,811 0,0.101701392
7177,39433,408 1,1.159134012
7178,39460,115 0,10.1649262
7179,39460,1224 0,1.694154366
7180,39460,19 0,0.564718122
7181,39460,425 0,0.318906557
7182,39460,840 0,0.564718122
7183,39531,1428 0,0.508506962
7184,39531,409 1,0.720369249
7185,39531,425 0,0.305104177
7186,39546,1061 1,0.318906557
7187,39546,1120 1,0.318906557
7188,39546,147 1,0.180092312
7189,39546,256 1,4.026903985
7190,39546,266 1,14.78529944
7191,39546,285 1,0.318906557
7192,39546,349 1,0.318906557
7193,39546,388 1,1.594532787
7194,39546,454 1,1.91973691
7195,39546,796 1,0.172297858
7196,39546,836 1,0.032433241
7197,39556,1011 1,1.787592518
7198,39556,1017 1,0.498998869
7199,39556,1019 1,0.114865239
7200,39556,103 1,2.032979256
7201,39556,1036 1,0.180092312
7202,39556,1046 1,0.180092312
7203,39556,1061 1,1.945872585
7204,39556,1067 1,0.203402785
7205,39556,1070 1,0.318906557
7206,39556,1091 1,0.180092312
7207,39556,1092 1,0.097299723
7208,39556,1098 1,0.101701392
7209,39556,1109 1,2.158120196
7210,39556,1110 1,1.594532787
7211,39556,1111 1,0.032433241
7212,39556,1114 1,0.064866482
7213,39556,1120 1,0.897279042
7214,39556,1125 1,0.637813115
7215,39556,1136 1,0.882771909
7216,39556,1137 1,0.695245734
7217,39556,1144 1,0.305104177
7218,39556,115 1,0.768957042
7219,39556,1163 1,0.989152913
7220,39556,1169 1,0.318906557
7221,39556,118 1,0.064866482
7222,39556,1181 1,0.032433241
7223,39556,1189 1,0.318906557
7224,39556,119 1,0.203402785
7225,39556,1214 1,3.545831223
7226,39556,1224 1,0.318906557
7227,39556,1225 1,4.652939368
7228,39556,1231 1,0.129732964
7229,39556,1237 1,0.032433241
7230,39556,1247 1,0.318906557
7231,39556,1250 1,0.318906557
7232,39556,1258 1,0.212525553
7233,39556,1266 1,11.79954262
7234,39556,1271 1,0.101701392
7235,39556,1276 1,0.180092312
7236,39556,1292 1,0.101701392
7237,39556,130 1,0.032433241
7238,39556,1314 1,1.612371307
7239,39556,1317 1,0.057432619
7240,39556,1318 1,0.032433241
7241,39556,1320 1,0.318906557
7242,39556,1322 1,0.318906557
7243,39556,133 1,2.820360373
7244,39556,1341 1,0.637813115
7245,39556,1366 1,0.42060795
7246,39556,1369 1,0.097299723
7247,39556,137 1,0.166567874
7248,39556,1374 1,0.032433241
7249,39556,1381 1,0.057432619
7250,39556,1383 1,0.318906557
7251,39556,1390 1,0.785111594
7252,39556,142 1,0.679091182
7253,39556,1430 1,0.318906557
7254,39556,147 1,0.318906557
7255,39556,15 1,9.278043463
7256,39556,1509 1,0.101701392
7257,39556,1512 1,0.371298973
7258,39556,152 1,11.94735737
7259,39556,1522 1,0.293268645
7260,39556,1543 1,0.42060795
7261,39556,1554 1,0.097299723
7262,39556,1563 1,0.101701392
7263,39556,1568 1,5.031266762
7264,39556,1578 1,0.318906557
7265,39556,158 1,0.134134633
7266,39556,1588 1,0.097299723
7267,39556,1616 1,0.032433241
7268,39556,1617 1,0.670246356
7269,39556,1637 1,0.114865239
7270,39556,1671 1,0.134134633
7271,39556,1702 1,0.42060795
7272,39556,1707 2,1.129436244
7273,39556,1708 1,0.318906557
7274,39556,172 1,1.853525803
7275,39556,19 1,20.44245291
7276,39556,2 1,0.966547193
7277,39556,207 1,0.351339798
7278,39556,238 1,0.318906557
7279,39556,25 1,1.298700246
7280,39556,2541 1,0.318906557
7281,39556,256 1,2.064623637
7282,39556,258 1,0.180092312
7283,39556,259 1,1.598698001
7284,39556,260 1,0.180092312
7285,39556,261 1,0.187165583
7286,39556,266 1,2.935771737
7287,39556,267 1,3.572838612
7288,39556,268 1,0.180092312
7289,39556,271 1,54.0764815
7290,39556,273 1,0.032433241
7291,39556,277 1,0.494319257
7292,39556,285 1,0.907771287
7293,39556,294 1,0.540276936
7294,39556,349 1,0.753368133
7295,39556,350 1,0.212525553
7296,39556,354 1,0.318906557
7297,39556,360 1,0.318906557
7298,39556,365 1,2.0723369
7299,39556,366 1,0.318906557
7300,39556,375 1,0.734834895
7301,39556,383 1,0.134134633
7302,39556,384 1,0.318906557
7303,39556,385 1,0.376339177
7304,39556,388 1,1.440738497
7305,39556,394 1,1.37264801
7306,39556,396 1,0.268269266
7307,39556,406 1,0.064866482
7308,39556,409 1,13.07516885
7309,39556,411 1,0.799701377
7310,39556,425 1,5.454420394
7311,39556,427 1,0.057432619
7312,39556,452 1,0.064866482
7313,39556,460 1,2.71391315
7314,39556,464 1,0.318906557
7315,39556,485 1,0.90225554
7316,39556,486 1,0.433771796
7317,39556,52 1,2.660106615
7318,39556,540 1,0.956719672
7319,39556,555 1,0.032433241
7320,39556,584 1,0.637813115
7321,39556,59 1,0.180092312
7322,39556,612 1,0.318906557
7323,39556,626 1,3.396911514
7324,39556,658 1,0.199001115
7325,39556,661 1,5.421411475
7326,39556,667 1,5.236027461
7327,39556,668 1,0.08986586
7328,39556,674 1,0.212525553
7329,39556,692 1,1.275626229
7330,39556,7 1,0.948343143
7331,39556,700 1,0.522309342
7332,39556,701 1,2.623934971
7333,39556,716 1,0.572710177
7334,39556,718 1,0.114865239
7335,39556,768 1,0.392617865
7336,39556,774 1,0.616231577
7337,39556,786 1,1.767550694
7338,39556,787 1,0.227032686
7339,39556,788 1,0.346660186
7340,39556,796 1,0.318906557
7341,39556,799 1,3.559548731
7342,39556,811 1,0.204731099
7343,39556,817 1,0.129732964
7344,39556,82 1,18.43808293
7345,39556,836 1,5.633304082
7346,39556,837 1,13.77749481
7347,39556,841 1,1.275626229
7348,39556,851 1,0.097299723
7349,39556,864 1,0.318906557
7350,39556,865 1,3.290766966
7351,39556,866 1,0.578094542
7352,39556,867 1,0.180092312
7353,39556,88 1,0.134134633
7354,39556,881 1,0.771947748
7355,39556,883 1,0.318906557
7356,39556,906 1,4.848464842
7357,39556,914 1,0.032433241
7358,39556,92 1,0.967958157
7359,39556,922 1,0.032433241
7360,39556,924 1,0.064866482
7361,39556,936 1,0.491204415
7362,39556,946 1,4.78359836
7363,39556,949 1,0.565939581
7364,39556,950 1,0.227032686
7365,39556,980 1,1.275626229
7366,39575,1011 0,6.313600734
7367,39575,1171 0,3.059426636
7368,39575,1186 0,0.032433241
7369,39575,1206 0,0.900461561
7370,39575,1214 0,7.464691803
7371,39575,1214 1,10.26530409
7372,39575,1281 2,0.318906557
7373,39575,1288 0,0.900461561
7374,39575,1306 0,0.097299723
7375,39575,133 0,0.638239925
7376,39575,1390 0,0.281793704
7377,39575,1436 0,8
7378,39575,1513 0,0.318906557
7379,39575,1597 0,0.203402785
7380,39575,1603 0,0.318906557
7381,39575,172 0,1.004276361
7382,39575,19 0,0.064866482
7383,39575,191 0,0.956719672
7384,39575,220 0,0.064866482
7385,39575,256 1,12
7386,39575,258 0,0.101701392
7387,39575,266 0,0.101701392
7388,39575,285 0,0.180092312
7389,39575,290 0,0.739514507
7390,39575,349 0,7.032433241
7391,39575,349 1,3
7392,39575,383 0,1
7393,39575,385 0,0.318906557
7394,39575,386 0,0.564718122
7395,39575,388 0,0.180092312
7396,39575,425 0,1.694154366
7397,39575,425 1,1
7398,39575,454 0,2.471596287
7399,39575,460 0,0.101701392
7400,39575,460 1,0.180092312
7401,39575,485 0,4.106592579
7402,39575,566 0,0.180092312
7403,39575,692 0,0.900461561
7404,39575,7 0,0.318906557
7405,39575,700 0,3.003682922
7406,39575,700 1,38
7407,39575,716 0,0.392617865
7408,39575,716 1,0.508506962
7409,39575,718 0,0.900461561
7410,39575,731 0,0.42060795
7411,39575,806 0,8.421753931
7412,39575,836 0,0.725712127
7413,39575,836 1,2
7414,39575,883 0,0.097299723
7415,39585,1160 1,0.057432619
7416,39585,1169 1,0.057432619
7417,39585,137 1,0.147298479
7418,39585,142 1,0.191567252
7419,39585,1431 1,0.194599445
7420,39585,15 1,0.057432619
7421,39585,1533 1,0.204731099
7422,39585,1554 1,0.394970037
7423,39585,1568 1,0.159134012
7424,39585,1607 1,0.166567874
7425,39585,1713 1,0.101701392
7426,39585,353 1,0.057432619
7427,39585,396 1,0.097299723
7428,39585,408 1,0.377028957
7429,39585,52 1,0.057432619
7430,39585,540 1,0.203402785
7431,39585,574 1,0.166567874
7432,39585,675 1,0.057432619
7433,39585,786 1,0.032433241
7434,39585,799 1,0.032433241
7435,39585,837 1,0.032433241
7436,39585,875 1,0.057432619
7437,39594,1472 0,0.180092312
7438,39594,425 0,0.101701392
7439,39594,618 0,0.426033801
7440,39594,819 0,0.097299723
7441,39594,820 0,0.504424721
7442,39622,1168 1,0.203402785
7443,39622,1266 1,0.101701392
7444,39622,130 1,0.180092312
7445,39622,142 1,10
7446,39622,1446 1,0.180092312
7447,39622,15 1,3.383495097
7448,39622,1529 1,1
7449,39622,261 1,3
7450,39622,266 1,2.647347721
7451,39622,273 1,2.101701392
7452,39622,285 1,0.212525553
7453,39622,375 1,0.624010734
7454,39622,383 1,1.540276936
7455,39622,388 1,2.162326896
7456,39622,411 1,14.98101543
7457,39622,425 1,0.180092312
7458,39622,460 1,0.057432619
7459,39622,485 1,1
7460,39622,626 1,1
7461,39622,7 1,1.032433241
7462,39622,716 1,1
7463,39622,787 1,0.101701392
7464,39622,836 1,13
7465,39624,1214 1,27.85973573
7466,39624,137 1,1.021308211
7467,39624,238 1,0.057432619
7468,39624,349 1,0.114865239
7469,39624,365 1,1.333058849
7470,39624,388 1,0.172297858
7471,39624,425 0,0.203402785
7472,39624,425 1,12.84365166
7473,39624,460 1,0.057432619
7474,39624,787 1,0.114865239
7475,39624,866 1,0.114865239
7476,39628,1011 0,0.318906557
7477,39628,1214 0,7
7478,39628,1214 1,8
7479,39628,1337 1,0.180092312
7480,39628,1390 0,0.318906557
7481,39628,1390 1,0.637813115
7482,39628,15 0,0.409822789
7483,39628,15 1,0.360184624
7484,39628,266 0,0.101701392
7485,39628,290 0,0.318906557
7486,39628,388 1,0.180092312
7487,39628,460 0,0.318906557
7488,39628,464 0,0.064866482
7489,39628,836 0,0.101701392
7490,39628,988 0,0.162166204
7491,39669,88 1,0.281793704
7492,39681,1030 1,1.169500948
7493,39681,1233 1,0.064866482
7494,39681,133 1,0.032433241
7495,39681,158 1,0.129732964
7496,39681,259 1,0.064866482
7497,39681,268 1,0.032433241
7498,39681,349 1,0.409462197
7499,39681,454 1,0.097299723
7500,39681,661 1,0.097299723
7501,39681,770 1,0.064866482
7502,39681,890 1,0.360184624
7503,39681,970 1,0.064866482
7504,39693,1011 1,2.258872488
7505,39693,1384 1,0.064866482
7506,39693,2 1,1.800923121
7507,39693,266 1,0.032433241
7508,39693,268 1,0.064866482
7509,39693,285 0,0.097299723
7510,39693,383 1,13.16904296
7511,39693,425 0,11.29436244
7512,39693,425 1,5.64718122
7513,39693,460 0,0.376339177
7514,39693,491 1,5.64718122
7515,39693,626 1,0.032433241
7516,39693,716 1,1.726587607
7517,39693,836 1,1.694154366
7518,39704,618 0,0.057432619
7519,39705,349 0,0.180092312
7520,39705,349 1,0.180092312
7521,39705,626 1,0.057432619
7522,39709,1448 1,1.039275806
7523,39709,1558 1,0.180092312
7524,39709,1571 1,0.360184624
7525,39709,18 1,0.540276936
7526,39709,454 1,0.679091182
7527,39709,460 1,0.180092312
7528,39709,52 1,0.540276936
7529,39709,836 1,0.180092312
7530,39709,866 1,0.180092312
7531,39741,115 1,0.172297858
7532,39741,1214 1,1
7533,39741,1369 1,0.032433241
7534,39741,137 1,0.203402785
7535,39741,2091 2,1
7536,39741,349 1,0.695245734
7537,39741,383 1,1.136811984
7538,39741,425 1,0.064866482
7539,39741,429 1,0.318906557
7540,39741,454 1,0.057432619
7541,39741,485 1,0.101701392
7542,39741,716 1,0.810831022
7543,39741,744 1,0.318906557
7544,39741,836 1,2.062331046
7545,39762,970 1,0.212525553
7546,39775,1163 0,0.318906557
7547,39775,1214 0,20.31248349
7548,39775,1214 1,26.1503377
7549,39775,1617 1,10.52391639
7550,39775,258 0,0.180092312
7551,39775,360 0,0.817905427
7552,39775,383 0,0.180092312
7553,39776,1214 0,19.76513427
7554,39776,1214 1,26.54175173
7555,39776,191 0,2.556741049
7556,39776,2891 2,0.101701392
7557,39776,388 0,6.257389574
7558,39776,460 0,0.383495097
7559,39776,460 1,0.564718122
7560,39776,700 0,0.564718122
7561,39776,876 0,4.517744976
7562,39811,1224 1,19.54325315
7563,39811,2701 2,0.318906557
7564,39811,388 1,0.180092312
7565,39849,1182 1,2.82359061
7566,39849,259 1,6.776617464
7567,39849,365 1,2.286638878
7568,39849,425 1,2.701918922
7569,39849,642 1,0.057432619
7570,39853,1225 1,0.180092312
7571,39853,82 1,0.180092312
7572,39861,1136 1,0.032433241
7573,39861,142 1,0.032433241
7574,39861,266 1,0.032433241
7575,39861,285 1,0.360184624
7576,39861,388 1,15.38814043
7577,39861,425 0,0.344595716
7578,39861,425 1,0.097299723
7579,39861,429 1,0.032433241
7580,39861,485 0,1.206085005
7581,39861,617 0,0.057432619
7582,39861,692 1,0.032433241
7583,39861,796 1,0.057432619
7584,39861,811 1,0.391896682
7585,39861,836 1,0.032433241
7586,39887,1643 1,0.564718122
7587,39887,285 0,1.017013923
7588,39887,388 1,0.180092312
7589,39887,396 0,0.101701392
7590,39887,403 0,0.203402785
7591,39887,411 1,0.957335987
7592,39887,425 0,2.847638985
7593,39887,674 1,0.032433241
7594,39892,1318 1,0.032433241
7595,39892,172 1,0.032433241
7596,39892,271 1,0.032433241
7597,39984,1017 1,0.032433241
7598,39984,1019 1,0.064866482
7599,39984,1020 1,0.212525553
7600,39984,1041 1,0.032433241
7601,39984,1043 1,2.663507377
7602,39984,1061 1,0.360184624
7603,39984,1068 0,1.800923121
7604,39984,1085 1,0.180092312
7605,39984,1089 1,0.180092312
7606,39984,1092 1,0.180092312
7607,39984,1093 1,0.064866482
7608,39984,1109 1,8.690226318
7609,39984,1112 1,0.129732964
7610,39984,1114 1,0.180092312
7611,39984,1120 1,0.097299723
7612,39984,1124 1,0.032433241
7613,39984,1136 1,0.360184624
7614,39984,1137 1,0.360184624
7615,39984,1144 1,1.080553873
7616,39984,1161 1,0.162166204
7617,39984,1163 1,0.360184624
7618,39984,1165 1,0.101701392
7619,39984,1167 1,0.932894802
7620,39984,1169 1,0.244958794
7621,39984,1173 1,0.097299723
7622,39984,1176 1,0.114865239
7623,39984,1233 1,0.360184624
7624,39984,1237 1,0.097299723
7625,39984,1242 1,0.032433241
7626,39984,1252 1,0.47639315
7627,39984,1255 1,0.032433241
7628,39984,1274 1,0.032433241
7629,39984,1292 1,0.360184624
7630,39984,130 1,0.180092312
7631,39984,1314 0,1.800923121
7632,39984,1317 1,0.032433241
7633,39984,1318 1,0.180092312
7634,39984,1321 1,0.032433241
7635,39984,1325 1,0.032433241
7636,39984,133 1,0.752802489
7637,39984,1338 1,0.122299101
7638,39984,1339 1,0.212525553
7639,39984,1340 1,0.965328043
7640,39984,1358 1,0.392617865
7641,39984,1366 1,0.032433241
7642,39984,1370 1,0.032433241
7643,39984,1384 1,0.180092312
7644,39984,1390 1,0.212525553
7645,39984,142 1,0.212525553
7646,39984,1420 1,0.572710177
7647,39984,1426 1,0.097299723
7648,39984,1430 1,0.180092312
7649,39984,1440 1,0.032433241
7650,39984,1441 1,0.212525553
7651,39984,1448 1,0.032433241
7652,39984,1464 1,0.180092312
7653,39984,1485 1,0.180092312
7654,39984,15 1,1.177853596
7655,39984,1529 1,0.212525553
7656,39984,1533 1,0.360184624
7657,39984,1534 1,0.032433241
7658,39984,1535 1,0.032433241
7659,39984,1536 1,0.032433241
7660,39984,1546 1,0.064866482
7661,39984,1548 1,0.032433241
7662,39984,1554 1,0.162166204
7663,39984,1562 1,0.032433241
7664,39984,1563 1,0.134134633
7665,39984,1566 1,0.411526668
7666,39984,1570 1,0.147298479
7667,39984,1587 1,0.032433241
7668,39984,1588 1,0.032433241
7669,39984,1607 1,1.620830809
7670,39984,1655 1,0.180092312
7671,39984,172 1,0.180092312
7672,39984,2 1,0.032433241
7673,39984,221 1,0.180092312
7674,39984,238 1,6.944301318
7675,39984,25 1,0.277392035
7676,39984,256 1,0.180092312
7677,39984,258 1,0.032433241
7678,39984,259 1,0.032433241
7679,39984,261 1,0.032433241
7680,39984,266 1,0.212525553
7681,39984,267 1,0.360184624
7682,39984,268 1,0.850102212
7683,39984,271 1,0.392617865
7684,39984,273 1,0.064866482
7685,39984,290 1,0.180092312
7686,39984,350 1,0.032433241
7687,39984,354 1,0.180092312
7688,39984,356 1,0.032433241
7689,39984,365 1,1.002162953
7690,39984,375 1,0.263867597
7691,39984,385 1,3.407482119
7692,39984,394 1,0.064866482
7693,39984,409 1,1.362347577
7694,39984,420 1,0.064866482
7695,39984,421 1,0.032433241
7696,39984,424 1,0.162166204
7697,39984,427 1,0.702443141
7698,39984,429 1,0.392617865
7699,39984,454 1,0.101701392
7700,39984,552 1,0.032433241
7701,39984,555 1,0.032433241
7702,39984,624 1,0.032433241
7703,39984,626 1,0.425051106
7704,39984,627 1,0.032433241
7705,39984,629 1,0.482483725
7706,39984,635 1,0.900461561
7707,39984,642 1,0.180092312
7708,39984,668 1,0.244958794
7709,39984,671 1,2.079641688
7710,39984,699 1,0.032433241
7711,39984,700 1,0.032433241
7712,39984,718 1,0.08986586
7713,39984,722 1,0.032433241
7714,39984,727 1,0.318268023
7715,39984,744 1,0.180092312
7716,39984,767 1,0.032433241
7717,39984,768 1,0.360184624
7718,39984,784 1,0.180092312
7719,39984,786 1,1.112987114
7720,39984,796 1,1.112987114
7721,39984,811 1,0.08986586
